id,trigger,conditions,script,text,options,notes
jdp_derelictmissileLeave,DialogOptionSelected,"$option == jdp_derelictmissileLeave",,,"100:defaultLeave:Leave",
jdp_derelictmissileOpenDialogExplored,OpenInteractionDialog,"$tag:jdp_derelictmissiletag score:101
$customType == jdp_derelictmissile score:101
$global.jdp_exploredHiroc == true score:101","ShowDefaultVisual","Your $shipOrFleet maintains a safe distance from the immense construct, a spray of phase-active particle fluid surrounds it, producing a strangely beautiful effect similar to an intense magnetic field. While in theory harmless, your technical officer has advised staying outside the field now we have salvaged all we can from the object.","100:defaultLeave:Leave",
"#END Derecict Missile Interaction",,,,,,
,,,,,,
# IM Investigate Missile Quest,,,,,,
jdp_investigatemissileStart,DialogOptionSelected,"$option == mh_open
$id == sebestyen score:1000
$global.gaATG_missionCompleted score:2000
!$global.jdp_IMCompleted score:2000
!$global.jdp_IMinProgress score:2000
!$jdp_upsetAlviss",,"""Ah,"" says Sebestyen. You can tell instantly that he has some kind of bad news. ""... Captain $playerName,"" he says, then fakes a small cough to delay the inevitable. 

""It is good to see you. Um. It's always good to see you. The provost, however,"" he coughs again, then leans close. ""She's, um, put a... hold on your contract code."" He turns his datapad for you to see; it's lit up with bright DENIED alerts.

He goes to continue speaking then stops, clearly considering something.","0:jdp_investigatemissileWait:Wait for him to finish
1:jdp_investigatemissileGoOn:""Go on?""",
jdp_investigatemissileInProgress,PickGreeting,"$id == sebestyen score:1000
$global.jdp_IMinProgress score:20000","ShowPersonVisual","""Oh, hello! Hi, Captain $playerName!"" He looks delighted to see you. ""Have you been to the distortion? What was there?"" ","0:jdp_investigatemissileInProgressCont:""Not yet.""",
jdp_investigatemissileInProgressCont,DialogOptionSelected,"$option == jdp_investigatemissileInProgressCont",,"""Oh, ok..."" he seems slightly disappointed. ""I won't take any more of your time then, Captain. Good hunting!"" He seemingly has decided on using a modern spacer goodbye with you, it doesn't really sound correct coming from him, but it seems polite to humour it.","100:defaultLeave:Leave",
jdp_investigatemissileWait,DialogOptionSelected,"$option == jdp_investigatemissileWait",,"He looks nervous about whatever it is he wants to ask. ""We're friends, right, Captain $playerName?"" he asks, slightly too fast for you to give a proper response. 

""If I were to ask a friend for a favor, and overshare some interesting new data, the contract code wouldn't need to come into such an arrangement, would it?"" He smiles broadly, clearly proud of the loophole he's discovered.

""What would you say about one last job, Captain?"" his request displaying an uncharacteristic level of self-confidence, ""wIthout pay of course,"" he quickly adds. ""Without a contract there's nothing to run by the finance office.""","0:jdp_investigatemissileFriendSebstyen:""I'd like some details first, but yes, of course we're friends.""
1:jdp_investigatemissileDetails:""For no pay... What would you have me do?""",
jdp_investigatemissileGoOn,DialogOptionSelected,"$option == jdp_investigatemissileGoOn",,"He looks slightly flustered, you interrupting him clearly knocked his confidence in whatever it is he wants to ask. ""We're friends, right, Captain $playerName?"" he asks, slightly too fast for you to give a proper response. 

""If I were to ask a friend for a favor, and overshare some interesting new data, the contract code wouldn't need to come into such an arrangement, would it?"" He smiles broadly, clearly proud of the loophole he's discovered.

""What would you say about one last job, Captain?"" his request displaying an uncharacteristic level of self-confidence, ""wIthout pay of course,"" he quickly adds. ""Without a contract there's nothing to run by the finance office.""","0:jdp_investigatemissileFriendSebstyen:""I'd like some details first, but yes, of course we're friends.""
1:jdp_investigatemissileDetails:""For no pay... What would you have me do?""",
jdp_investigatemissileFriendSebstyen,DialogOptionSelected,"$option == jdp_investigatemissileFriendSebstyen","AdjustRepPerson sebestyen FRIENDLY 10","""T-thank you. I mean, yes,"" he's clearly blushing now, but he can't help but smile. ""Thank you, Captain. I can't express how nice it is to work with you... Anyway, let's get back on track""","1:jdp_investigatemissileDetails:""Yes, let's do that.""",
jdp_investigatemissileDetails,DialogOptionSelected,"$option == jdp_investigatemissileDetails",,"""So, um"", he continues. ""What's left of the Department of Hyperspace Physics, following the dramatic departure of our,"" he coughs and deliberately avoids eye contact with the holo-recorder, ""lovebirds, have been conducting long-range scans of the gates. It's pretty much the only thing they're still allowed to do.""

""They've scanned the local space around the Academy for the Driessig Distortion"" he stops to reassess, realising he slipped into some jargon. Weirdly, you can't recall him doing that before, maybe he has a personal interest in this field. 

""Did you know that gates have a unique hyperspace distortion signature? Academician Homura Driessig discovered it, hence its named after her, very fascinating physics involved,"" he notices you start to drift off. ""Anyway, they scanned for that.""","0:jdp_investigatemissileDetailsAsk:""Do you have experience in this field?""
1:jdp_investigatemissileDetailsCont:Continue",
jdp_investigatemissileDetailsAsk,DialogOptionSelected,"$option == jdp_investigatemissileDetailsAsk",,"""Oh, erm. Yes. Actually I'm not sure how this hasn't come up before. My thesis was on a similar effect, I actually worked on the Driesseg hypothesis later in my short academic career. Homura was a fascinating woman, very..."" He stops, considering a polite way to phrase his impression. ""Obsessive. But that's good in a scientist right?"" He seems unsure. 

""Anyway, I never really felt at home in the Academy Laboratories, not much passion for it,"" the idea that there's something in the academy Alviss has little passion for is slightly disturbing, it seems wrong for his personality. ""My passing familiarity with hyperspace physics is probably why Baird assigned me to liaison for our fun little misadventures in the first place. I never actually asked her..."" 

He seems slightly disturbed about discovering this massive blindspot in your knowledge of his background, especially just after calling you his friend.","1:jdp_investigatemissileDetailsCont:Continue",
jdp_investigatemissileDetailsCont,DialogOptionSelected,"$option == jdp_investigatemissileDetailsCont","FireBest jdp_investigatemissileResponse
BeginMission jdp_IM","""So. They were expecting to just get a crude map of where the nearby gates are, which they did of course, but they also found this,"" he taps at his datapad and holds it up to the holorecorder. The data displayed is made less legible by his inability to hold the datapad steady, likely jitters of excitement at doing something slightly rebellious, that or nerves. Your communications officer notes down the displayed coordinates.

""The signature of a gate in deep space, just below Arcadia."" He explains. ""No records that the Department of Domain History have access to mention it. Isn't it exiting? A real history mystery!""",,
jdp_investigatemissileResponseAlreadybeen,jdp_investigatemissileResponse,"$global.jdp_exploredHiroc",,,"0:jdp_investigatemissileAlreadyBeenCont:""Oh, I've already been there.""",
jdp_investigatemissileAlreadyBeenCont,DialogOptionSelected,"$option == jdp_investigatemissileAlreadyBeenCont","$global.jdp_IMmissionCompleted = true
Call $global.jdp_IMref updateStage","""Wait what? R-really? Aw, then I guess our last hurrah is already over..."" He looks visibly  disappointed, and then perks up, realising he will get the answers to his questions immediately. ""What was there?"" He asks excitedly.","0:jdp_investigatemissileReturnBlunt:""A secret Domain-era Superweapon!""
1:jdp_investigatemissileReturnAcademic:""A Domain-era Blacksite""
2:jdp_investigatemissileReturnLie:""Nothing, just a dead gate."" (Lie)",
jdp_investigatemissileResponseNotBeen,jdp_investigatemissileResponse,"!$global.jdp_exploredHiroc",,,"0:jdp_investigatemissileNotBeenCont:""So you want me to investigate?""",
jdp_investigatemissileNotBeenCont,DialogOptionSelected,"$option == jdp_investigatemissileNotBeenCont","SetTextHighlights ""Transverse Jump""","""Yep! It should be pretty easy, right? You've already done a job like this with that whole mess with the-"" he stops, realising that the Alpha Site investigation might be classified. ""Anyway, just go to the coordinates and use the Transverse Jump to drop out of hyperspace next to the gate.""

""There's no authorised payment so you have no obligation to, but I'm really curious about what could be there. Aren't you curious too Captain?"" You get the feeling the Department of Hypserpace physics might not care about this as a much as he does. 

You know Alviss well enough to know how he rolls, you expect the pleading look before he makes it.","0:jdp_investigatemissileComeWith:""Do you want to come with me?""
1:jdp_investigatemissileCurious:""I admit, I am curious.""
2:jdp_investigatemissileNotCurious:""No, not really.""",
jdp_investigatemissileComeWith,DialogOptionSelected,"$option == jdp_investigatemissileComeWith","AdjustRepPerson sebestyen FRIENDLY 1","He looks like he genuinely considers the offer for a moment. 

""I'd love to Captain, but given recent events, all the difficulties we've had here with disappearing Academicians,"" he fakes a cough, ""I don't think I'd have a post to come back to if I left, especially not if it was with you. Speaking about this at all is already going behind Provost Baird's back..."" 

""Which I'm fine to do!"" he quickly adds, ""at least on this small scale, but... I like my job Captain."" The prospect of losing this positon seems to genuinely upset him, even with the hazards it has come with.

""I'm sorry $playerName... I guess I'll just have to go vicariously,"" he says, closer to his more upbeat self. ""You should already have everything you need. Good hunting Captain!""","100:defaultLeave:Leave",
jdp_investigatemissileCurious,DialogOptionSelected,"$option == jdp_investigatemissileCurious",,"""I knew you would be! I'm so glad to hear it, its always wonderful working with you Captain, you truly have the instincts of a scientist."" He holds up the datapad again, ""you should already have everything you need."" 

""To adventure, Captain! Good look and good hunting."" He tries out a few archaic and more modern spacer goodbyes, they don't really sound correct coming from him, but it seems polite to humour them.","100:defaultLeave:Leave",
jdp_investigatemissileNotCurious,DialogOptionSelected,"$option == jdp_investigatemissileNotCurious",,"""Oh."" He looks more than a bit crestfallen, you get the distinct feeling you've ruined this reunion for him. He makes an effort to put on a smile, it's almost impressive how fake it looks. 

""Do let me know if you change your mind... You should already have everything you need anyway.""","100:defaultLeave:Leave",
jdp_investigatemissileReturn,PickGreeting,"$jdp_IMreturnHere score:30000","ShowPersonVisual
$global.jdp_IMmissionCompleted = true
Call $global.jdp_IMref updateStage","""Oh, hello! Hi, Captain $playerName!"" He looks delighted to see you. ""Have you been to the distortion? What was there?"" 

He seems so happy, maybe it wouldn't be a good idea to tell him the true answer to this mystery.","0:jdp_investigatemissileReturnBlunt:""A secret Domain-era Superweapon!""
1:jdp_investigatemissileReturnAcademic:""A Domain-era Blacksite""
2:jdp_investigatemissileReturnLie:""Nothing, just a dead gate."" (Lie)",
jdp_investigatemissileReturnBlunt,DialogOptionSelected,"$option == jdp_investigatemissileReturnBlunt",,"""A what?!"" He looks at you like you're insane. ""H-how do you know that's what it was?"" This is clearly not the kind of mystery he was hoping for, he's probably seen enough eccentric military projects since the Hegemony tried to muscle in on Galatia.

""A lot of Domain-era technology is inadvertently dangerous as a result of its real purpose. Maybe it was just an engine or something-"" he continues rambling.","0:jdp_investigatemissileReturnBluntCont:""It was a Planetkiller Launch Vehicle."" Send over the specifications.",
jdp_investigatemissileReturnBluntCont,DialogOptionSelected,"$option == jdp_investigatemissileReturnBluntCont",,"""I-I can't keep this Captain, this is horrible, too horrible."" You overhear the chime of his datapad deleting the file. ""Even a single Planetkiller strike, if it was impossible to intercept..."" 

He looks a little queasy. ""I'm going to be sick... Can other people get their hands on these specifications? If they went to the site? This is a power people would kill for Captain. Please tell me nobody can have it.""","0:jdp_investigatemissileReturnBluntReassure:""Only we have the physical servers.""",
jdp_investigatemissileReturnBluntReassure,DialogOptionSelected,"$option == jdp_investigatemissileReturnBluntReassure",,"""Captain, no. $playerName."" He looks at you, deadly serious, or at least he would if he wasn't also clearly on the brink of mental collapse. 

""Promise me, please, that you won't ever use this. Please..."" You've never seen Alviss so distraught, perhaps he had a connection to Opis, or Hanan Pacha, or maybe he just has a bleeding heart. 

""I was involved in rediscovering this..."" He realises quietly.","0:jdp_investigatemissileReassurePromise:""Of course Alviss. I promise.""
1:jdp_investigatemissileReassurePromiseLie:""Of course Alviss. I promise."" (Lie)
2:jdp_investigatemissileReassureNoPromise:""I can't promise that Alviss.""",
jdp_investigatemissileReassurePromise,DialogOptionSelected,"$option == jdp_investigatemissileReassurePromise",,"Sebestyen looks up at you, unsure, then seems to realize who he's talking to. ""T-thank you. Captain. Thank you."" 

Relief is plain on his face.

""I knew you were a good person, $playerFirstName.""","0:jdp_investigatemissilePromiseEnd:""You too Alviss.""",
jdp_investigatemissileReassurePromiseLie,DialogOptionSelected,"$option == jdp_investigatemissileReassurePromiseLie","$player.ethosLiar++
","Sebestyen looks up at you, unsure, then seems to realize who he's talking to. ""T-thank you. Captain. Thank you."" 

Relief is plain on his face. It feels awful to look at.

""I knew you were a good person, $playerFirstName.""","0:jdp_investigatemissilePromiseEnd:""You too Alviss.""",
jdp_investigatemissilePromiseEnd,DialogOptionSelected,"$option == jdp_investigatemissilePromiseEnd",,"He blushes slightly at the compliment. ""Well Captain. If this is what happens when we work together off the books, I think it might be better if we follow Baird's advice."" He tries to make light of the situation, but being involved in the rediscovery of the Interfector specifications has clearly rattled him.

""It's been an honour working with you Captain, but I think this really is goodbye, at least professionally."" he tries to steady his voice and fails. ""C-catch you around. Captain,"" he says, and manages to hit the comm-link cutoff on his third try.","100:defaultLeave:Leave",
jdp_investigatemissileReassureNoPromise,DialogOptionSelected,"$option == jdp_investigatemissileReassureNoPromise","AdjustRepActivePerson INHOSPITABLE -200
$global.jdp_upsetAlviss = true","""Ah, um. Yes."" Sebestyen looks incredibly uncomfortable after his outburst. 

You can see him mentally gear up to push back, to convince you to give this power up, but gives up himself. ""O-of course Captain,"" he replies, voice shacky. ""I-its not my choice to make. I just hope you make the right one...""

In a shocking display of fortitude, he cuts the comm link first try despite shaking slightly.","100:defaultLeave:Leave",
jdp_investigatemissileReturnAcademic,DialogOptionSelected,"$option == jdp_investigatemissileReturnAcademic",,"""Fascinating! Ooh, it's even better than I ever expected. What was the place for?""","0:jdp_investigatemissileReturnAcademicCont:""Manufacturing Planetkiller Launch Vehicles""",
jdp_investigatemissileReturnAcademicCont,DialogOptionSelected,"$option == jdp_investigatemissileReturnAcademicCont",,"""W-what?!"" He looks at you like you're insane. ""H-how do you know that's what it was?"" This is clearly not the kind of mystery he was hoping for, he's probably seen enough eccentric military projects since the Hegemony tried to muscle in on Galatia.","0:jdp_investigatemissileReturnBluntCont:Send over the specifications.",
jdp_investigatemissileReturnLie,DialogOptionSelected,"$option == jdp_investigatemissileReturnLie",,"He looks a bit crestfallen, but makes an intentional effort to put on a smile and seems to genuinely perk up. ""Well this is still an interesting mystery. Gates are in theory locked in the orbit they're deployed. I wonder how one ended up in deep space? Was there really nothing else there? Not even the debris from a Gatehauler?""","0:jdp_investigatemissileReturnLieTwice:""Nope, nothing."" (Lie)
1:jdp_investigatemissileConfess:""I lied Alviss, it was a Domain-era Blacksite""",
jdp_investigatemissileReturnLieTwice,DialogOptionSelected,"$option == jdp_investigatemissileReturnLieTwice","$player.ethosLiar++
","""How strange. I guess we'll never know for sure. Maybe it got pushed out there in some astronomical cataclysm. That sounds exciting, lets go with that.""

""It's been an honour working with you Captain, but I think this really is goodbye, at least professionally, there's nothing more I can think of for you to do."" he tries to steady his voice and fails. ""C-catch you around. Captain,"" he says, and manages to hit the comm-link cutoff on his third try.","100:defaultLeave:Leave",
jdp_investigatemissileConfess,DialogOptionSelected,"$option == jdp_investigatemissileConfess",,"""Captain, you sly spacer!"" he doesn't take you lying to him poorly. It seems he assumes you were joking with him, like a friend would. ""This is fascinating! Ooh, it's even better than I ever expected. What was the place for?""","0:jdp_investigatemissileReturnAcademicCont:""Manufacturing Planetkiller Launch Vehicles""",
jdp_investigatemissileUpsetAlviss,PickGreeting,"$id == sebestyen score:1000
$global.jdp_upsetAlviss score:1000",,"The commlink simply hangs. Alviss doesn't answer.

It seems he doesn't want anything to do with you.","100:defaultLeave:Cut the commlink",
"#END IM Investigate Missile Quest",,,,,,
"#END Hiroc System",,,,,,
,,,,,,
# Hubris Events,,,,,,
,,,,,,
# Biofactory Embryo Hubris Event,,,,,,
jdp_biofactoryEmbryoBlockFirstSurvey,PopulateOptions,"$jdp_biofactoryEmbryoBlockFirstSurvey","RemoveOption surveyPerform
unset $jdp_biofactoryEmbryoBlockFirstSurvey",,,"# block first instance of survey option in order to direct player attention to the event."
jdp_biofactoryEmbryoRestart,PopulateOptions,"$jdp_biofactoryEmbryo
$jdp_biofactoryEmbryoDiscovered
!$market.isPlayerOwned
!$alreadyInOrbit",,"Upon entering orbit, sensors informs you that the state of the Biofactory Embryo is unchanged, the prospect of an extraction operation is still feasible.","1:jdp_biofactoryEmbryoXenobiologyOpinion3:Consider extracting the Biofactory Embryo","This one assumes you've just arrived"
jdp_biofactoryEmbryoRestartTwice,PopulateOptions,"$jdp_biofactoryEmbryo
$jdp_biofactoryEmbryoDiscovered
!$market.isPlayerOwned
$alreadyInOrbit","
unset $alreadyInOrbit","Sensors informs you that the state of the Biofactory Embryo is unchanged, the prospect of an extraction operation is still feasible.","1:jdp_biofactoryEmbryoXenobiologyOpinion3:Consider extracting the Biofactory Embryo","This one assumes you've been in orbit for a while already."
jdp_biofactoryEmbryoColony,PopulateOptions,"$jdp_biofactoryEmbryo
$market.isPlayerOwned","Highlight ""flagged for your attention""
SetOptionColor jdp_biofactoryEmbryoColony2 highlight","Amid the low-priority updates you receive upon entering the colonial datasphere, a report is flagged for your attention. ","1:jdp_biofactoryEmbryoColony2:View the report",
jdp_biofactoryEmbryoColony2,DialogOptionSelected,"$option == jdp_biofactoryEmbryoColony2",,"The local authorities request assistance in performing a joint orbital-surface operation, the details of which closely mirror your unrealised plans to perform an extraction of the Biofactory Embryo on $name.

The plans stipulate that the framing as a joint operation is entirely for optics, a move intended to protect the integrity of the local Administration in a transparent attempt to either claim glory or dodge responsibility depending on the outcome.

It is for this reason that the extraction would have to be done entirely with our materiel and manpower.","jdp_biofactoryEmbryoTacticalOpinion:""Tactical, how feasible is a surface op?""
100:defaultLeave:Leave",
jdp_biofactoryEmbryoStart,PopulateOptions,"$jdp_biofactoryEmbryo
!$jdp_biofactoryEmbryoDiscovered","$jdp_biofactoryEmbryoDiscovered = true
","Upon entering orbit, your sensors officer flags $name as highly unusual and requests your personal attention.","jdp_biofactoryEmbryoStart2:Motion your sensors officer to speak","Make this a global tag? Not that useful at the moment."
jdp_biofactoryEmbryoStart2,DialogOptionSelected,"$option == jdp_biofactoryEmbryoStart2","FireBest jdp_biofactoryEmbryoCallXenobiology","""$PlayerSirOrMadam, we're getting anomalous readings from the surface."" 

""Looks like."" They stop to readjust their sensor suite. ""A planet spanning superorganism? I don't know what to make of it, $PlayerSirOrMadam.""",,
jdp_biofactoryEmbryoNidelikoIntroOption,jdp_biofactoryEmbryoCallXenobiology,"!$player.jdp_metNideliko",,,"jdp_biofactoryEmbryoCallXenobiology:""Comms, signal Xenobiology to the bridge.""",
jdp_biofactoryEmbryoCallXenobiology,DialogOptionSelected,"$option == jdp_biofactoryEmbryoCallXenobiology","$jdp_biofactoryEmbryoDiscovered = true","""Yes $PlayerSirOrMadam!"" comes from your comms officer. They pull a hardwired communicator from its hook at their station and begin speaking through the shipwide announcement system. Similar comms found favour post AIW1 for their resistance to cyberwarfare. ""Xenobiology to the bridge. I say again, Xenobiology to the bridge.""

They hook the communicator and spin to face you. ""Their quarters are only a few minutes away, it shouldn't take that long-""

A woman clutching assorted papers and a Tripad rushes through the autodoor at unnecessary speed, almost losing her spectacles in the flurry of movement.","jdp_biofactoryEmbryoXenobiologyIntro:""Hello-""",
jdp_biofactoryEmbryoXenobiologyIntro,DialogOptionSelected,"$option == jdp_biofactoryEmbryoXenobiologyIntro","$player.jdp_metNidelikoLocation = ""Biofactory Embryo""
$player.jdp_metNideliko = true","She leaps into speech like a faulty jump drive, standing to attention and wrestling to keep ahold of her files. ""Excuse me. Greetings! My name is Nideliko Tanabe, newly assigned to the bridge crew of the $player.flagshipName! 33, single, female, Jangalan! I look forward to working with you!""

Your bridge crew are stunned for a moment by the bizarre outburst. Comms chuckles lightly under their breath and returns to their duties, leaving you to deal with Nideliko. 

You spy a little graphite writing tool behind her ear, perhaps the influence of the Luddic faith over wider Jangalan culture? As you consider she plucks and stuffs it into her notes. Maybe its just a personal eccentricity.","jdp_biofactoryEmbryoXenobiologyOpinion:""We need your opinion on a superorganism.""",
jdp_biofactoryEmbryoNidelikoKnownOption,jdp_biofactoryEmbryoCallXenobiology,"$player.jdp_metNideliko",,,"jdp_biofactoryEmbryoCallXenobiologyMet:""Comms, signal Xenobiology to the bridge.""",
jdp_biofactoryEmbryoCallXenobiologyMet,DialogOptionSelected,"$option == jdp_biofactoryEmbryoCallXenobiologyMet","$jdp_biofactoryEmbryoDiscovered = true","Your comms officer groans and then catches themselves, ""Yes $PlayerSirOrMadam."" comes with decidedly little enthusiasm. They pull a hardwired communicator from its hook at their station and begin speaking through the shipwide announcement system. ""Xenobiology to the bridge. I say again, Xenobiology to the bridge.""

They hook the communicator and spin to face you. ""They were pretty fast last time. It shouldn't take that long-""

Xenobiology Officer Nideliko Tanabe rushes through the autodoors at unnecessary speed, assorted papers and Tripad in hand. She smiles, pushing her glasses back up onto her face after almost losing them in the flurry of movement.","jdp_biofactoryEmbryoXenobiologyReturn:""Hello-""",
jdp_biofactoryEmbryoXenobiologyReturn,DialogOptionSelected,"$option == jdp_biofactoryEmbryoXenobiologyReturn",,"Xenobiology stands to attention, wrestling to keep ahold of her files and practically transverse jumps into conversation. ""Excuse me. I'm back! Nideliko Tanabe reporting for duty, $PlayerSirOrMadam!"" She looks around the bridge, eyes wide behind her spectacles. ""I'm so happy to be working with you all again!""

Some of your bridge crew are momentarily stunned by the bizarre outburst, others remember the eccentricity that comes with working with Nideliko and simply ignore her. Comms chuckles lightly under their breath and returns to their duties.","jdp_biofactoryEmbryoXenobiologyOpinion:""Welcome back, we need your opinion on a superorganism.""
jdp_biofactoryEmbryoXenobiologyReturnWho:""Who are you again?""",
jdp_biofactoryEmbryoXenobiologyReturnWho,DialogOptionSelected,"$option == jdp_biofactoryEmbryoXenobiologyReturnWho",,"Nideliko's face falls instantly. ""I'm Nideliko Tanabe! Xenobiology officer of the bridge crew of the $player.flagshipName!"" 

She begins listing personal traits, attempting to jog your memory. ""33? Single? Female? Jangalan?"" She seems thoroughly devastated, each time deflating more from your lack of recognition. ""You called me in for my opinion on the $player.jdp_metNidelikoLocation?"" Her voice trails off. ""I thought I made quite a strong first impression.""","jdp_biofactoryEmbryoXenobiologyMoveOn:""Regardless, we need your opinion on a superorganism.""
jdp_biofactoryEmbryoXenobiologyRemember:""Nideliko! I remember now!""
jdp_biofactoryEmbryoXenobiologyRememberLie:""Nideliko! I remember now!"" (Lie)",
jdp_biofactoryEmbryoXenobiologyMoveOn,DialogOptionSelected,"$option == jdp_biofactoryEmbryoXenobiologyMoveOn","$option = jdp_biofactoryEmbryoXenobiologyOpinion 0
$player.ethosMercenary++
FireBest DialogOptionSelected","""Oh."" comes quietly. She pokes at her eyes behind her glasses. ""Ok""",,
jdp_biofactoryEmbryoXenobiologyRemember,DialogOptionSelected,"$option == jdp_biofactoryEmbryoXenobiologyRemember",,"She begins glowing instantly. ""I knew you would! I'm very memorable. What do you need from me this time Captain? Science awaits!""","jdp_biofactoryEmbryoXenobiologyOpinion:""We need your opinion on a superorganism.""",
jdp_biofactoryEmbryoXenobiologyRememberLie,DialogOptionSelected,"$option == jdp_biofactoryEmbryoXenobiologyRememberLie","$player.ethosLiar++
","She begins glowing instantly. ""I knew you would! I'm very memorable. What do you need from me this time Captain? Science awaits!""","jdp_biofactoryEmbryoXenobiologyOpinion:""We need your opinion on a superorganism.""",
jdp_biofactoryEmbryoXenobiologyOpinion,DialogOptionSelected,"$option == jdp_biofactoryEmbryoXenobiologyOpinion","$jdp_biofactoryEmbryoDiscovered = true
","Nideliko bows slightly, ""Yes $PlayerSirOrMadam.""

You motion her to the auxiliary command centre and grant it access to the individual datastreams of all bridge stations. Laying her affects on the console, she pulls up the external scopes. Her face flashes with recognition, then excitement, then worry.

She pulls a little graphite writing tool from somewhere amongst her documents to jot notes, and shuffles through them with purpose, ""I have my report ready!"" She announces suddenly, standing abruptly and collecting her files. She begins confidently walking towards your post before rushing back to first grab her Tripad.","jdp_biofactoryEmbryoXenobiologyOpinion2:""Go on?""",
jdp_biofactoryEmbryoXenobiologyOpinion2,DialogOptionSelected,"$option == jdp_biofactoryEmbryoXenobiologyOpinion2",,"""Its a Biofactory!"" she exclaims, pushing up her glasses with a folder.

""Whoever lived surface-side didn't take proper care to prune the thing so it has just kept growing."" She pauses, thinking. ""Actually they probably died, but regardless.""

""See, Biofactories are designed to be inedible, Exodyne gave the flesh a high toxicant quotient so it couldn't be used for agriculture. Technically smart, but that also means nothing can cull it naturally. The Genetic Failsafe only triggers upon total ecological collapse, which clearly hasn't happened, so it simply hasn't died."" 

She smiles, self assured, ""hence, over however many cycles it has been, we get a superorganism!""","jdp_biofactoryEmbryoXenobiologyOpinion3:""Any possible course of action?""",
jdp_biofactoryEmbryoXenobiologyOpinion3,DialogOptionSelected,"$option == jdp_biofactoryEmbryoXenobiologyOpinion3",,"""We can't kill it, impossible."" She pauses. ""Well. Not impossible, but it is infeasible, the nervous system is decentralised.""

She reaches over your console to pull up the external scopes, Tactical's eye twitches at her intrusion into your space, but she seems entirely oblivious. ""Somewhere down there is the facility where the Biofactory Embryo was extruded,"" she continues.

""Part of that process is the creation of the Biofactory womb. If we can get in there, dig around in the meat and sever the new embryo, this-"" She waves a hand across a holo of $name, ""will all slowly die back. For this scale of organism? It would take tens if not hundreds of cycles, this guy is here for our lifetimes at minimum, but we would get a Biofactory Embryo for the trouble.""","jdp_biofactoryEmbryoTacticalOpinion:""Tactical, how feasible is a surface op?""",
jdp_biofactoryEmbryoTacticalOpinion,DialogOptionSelected,"$option == jdp_biofactoryEmbryoTacticalOpinion","jdp_DisplayItem biofactory_embryo

$marines = 200 0
$fuel = 200 0
$hand_weapons = 50 0

ShowResCost marines $marines fuel $fuel true hand_weapons $hand_weapons true

FireBest jdp_biofactoryEmbryoCheckCanAfford
FireBest jdp_biofactoryEmbryoDisableOperationIfNeeded

jdp_FakeLeave","""It will be tough, $PlayerSirOrMadam, this isn't exactly a conventional firefight."" They take a moment to consider.

""If we clear out a landing zone with some precise orbital burns we could insert a team. Light arms won't cut it though, we'll need some real hardware for this, a mechanised op.""","0:jdp_biofactoryEmbryoTacticalOperation:Approve the ground operation","supplies
fuel
crew
marines

food
organics
volatiles
ore
rare_ore
metals
rare_metals
heavy_machinery
domestic_goods

organs
drugs
hand_weapons
luxury_goods
lobster"
jdp_biofactoryEmbryoCheckCanAfford,jdp_biofactoryEmbryoCheckCanAfford,"$player.fuel >= $fuel
$player.marines >= $marines
$player.hand_weapons >= $hand_weapons","$canAfford = true 0",,,
jdp_biofactoryEmbryoDisableOperation,jdp_biofactoryEmbryoDisableOperationIfNeeded,"!$canAfford","SetEnabled jdp_biofactoryEmbryoTacticalOperation false",,,
jdp_biofactoryEmbryoTacticalOperation,DialogOptionSelected,"$option == jdp_biofactoryEmbryoTacticalOperation","RemoveCommodity fuel $fuel
RemoveCommodity hand_weapons $hand_weapons","You convene your senior officers to discuss a ground insertion on $name. Both SIGINT and HUMINT are nonexistent, what with the lack of human opposition, so planning the operation is unorthodox. 

To the dismay of the marine company head, Nideliko has volunteered to assist from the ground. According to her analysis the superorganism should display no overt hostility towards the team. Weaponry, particularly of the antimatter family, will however be necessary to clear the path from the landing site to the Biofactory womb. 

A volley of precise orbital orbital burns from your $shipOrFleet excises a patch of slagged wasteland into the surface of $name, Sensors reports that the Biofactory is already growing back into the space, but it will be days before the landing site is retaken.","jdp_biofactoryEmbryoTacticalOperation2:Continue",
jdp_biofactoryEmbryoTacticalOperation2,DialogOptionSelected,"$option == jdp_biofactoryEmbryoTacticalOperation2",,"The contingent of marines and their Xenobiology escort are already on route. Bridge displays flicker with hundreds of vidfeeds, each accompanied by health monitors and antixenol dosage trackers. 

As promised, the operation is mostly uneventful, the occasional tunnels carved through the flesh slowly contract behind the team ominously, but no deliberate attempts are otherwise made by the superorganism to stop their advance. Progress is slow through the macroscale organs of the Biofactory, bicuspid valves larger than the company APCs slowly open and close off routes, releasing streams of synthetic compounds in their wake. 

Fronds of villi wave and cling to the combat suits of those at the edges of the pack, but seem otherwise harmless, pits of mucus and other fluids are occasionally waded through. After a few hours the team reach the formed ceramometal shells of a ruined human settlement, entwined within the embrace of the living landscape.","jdp_biofactoryEmbryoTacticalOperation3:Switch to viewing Nideliko's feed",
