id,type,frame,magnitude,map,path
kyeltziv_springald_light,turret,,,material,graphics/maps/material/weapons/kyeltziv_springald_turret_base_material.png
kyeltziv_springald_light,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_springald_turret_recoil_material.png
kyeltziv_stutter,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_stutter_hardpoint_base_material.png
kyeltziv_stutter,turret,,,material,graphics/maps/material/weapons/kyeltziv_stutter_turret_base_material.png
kyeltziv_neula,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_tappi_material.png
kyeltziv_neula,turret,,,material,graphics/maps/material/weapons/kyeltziv_tappi_material.png
kyeltziv_niitti,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_tappi_material.png
kyeltziv_niitti,turret,,,material,graphics/maps/material/weapons/kyeltziv_tappi_material.png
kyeltziv_piikki,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_tappi_material.png
kyeltziv_piikki,turret,,,material,graphics/maps/material/weapons/kyeltziv_tappi_material.png
kyeltziv_tappi,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_tappi_material.png
kyeltziv_tappi,turret,,,material,graphics/maps/material/weapons/kyeltziv_tappi_material.png
kyeltziv_thap_pod,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_thapPod_hardpoint_material.png
kyeltziv_thap_pod,turret,,,material,graphics/maps/material/weapons/kyeltziv_thapPod_turret_material.png
kyeltziv_thap,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_thap_hardpoint_single_material.png
kyeltziv_thap,turret,,,material,graphics/maps/material/weapons/kyeltziv_thap_turret_single_material.png
kyeltziv_trocar,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_trocar_base_material.png
kyeltziv_trocar,turret,,,material,graphics/maps/material/weapons/kyeltziv_trocar_base_material.png
kyeltziv_trocar_latch,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_trocar_base_material.png
kyeltziv_trocar_latch,turret,,,material,graphics/maps/material/weapons/kyeltziv_trocar_base_material.png
kyeltziv_niitti_twin,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_twinTappi_material.png
kyeltziv_niitti_twin,turret,,,material,graphics/maps/material/weapons/kyeltziv_twinTappi_material.png
kyeltziv_tappi_twin,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_twinTappi_material.png
kyeltziv_tappi_twin,turret,,,material,graphics/maps/material/weapons/kyeltziv_twinTappi_material.png
kyeltziv_vedha_battery,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_vedhaBattery_hardpoint_material.png
kyeltziv_vedha_battery,hardpointunder,,,material,graphics/maps/material/weapons/kyeltziv_vedhaBattery_hardpoint_under_material.png
kyeltziv_vedha_battery,turret,,,material,graphics/maps/material/weapons/kyeltziv_vedhaBattery_turret_material.png
kyeltziv_vedha_battery,turretunder,,,material,graphics/maps/material/weapons/kyeltziv_vedhaBattery_turret_under_material.png
kyeltziv_vedha_pod,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_vedhaPod_hardpoint_material.png
kyeltziv_vedha_pod,turret,,,material,graphics/maps/material/weapons/kyeltziv_vedhaPod_turret_material.png
kyeltziv_vedha_pod_plat,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_vedhaPod_hardpoint_material.png
kyeltziv_vedha_pod_plat,turret,,,material,graphics/maps/material/weapons/kyeltziv_vedhaPod_turret_material.png
kyeltziv_vedha,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_vedha_hardpoint_material.png
kyeltziv_vedha,turret,,,material,graphics/maps/material/weapons/kyeltziv_vedha_turret_material.png
,,,,,
kyeltziv_fusionMitrailleuse,hardpoint,,,material,graphics/maps/material/ships/kyeltziv_fusionMitrailleuse_base_material.png
kyeltziv_fusionMitrailleuse,hardpointbarrel,,,material,graphics/maps/material/ships/kyeltziv_fusionMitrailleuse_recoil_material.png
kyeltziv_fusionMitrailleuse,turret,,,material,graphics/maps/material/ships/kyeltziv_fusionMitrailleuse_base_material.png
kyeltziv_fusionMitrailleuse,turretbarrel,,,material,graphics/maps/material/ships/kyeltziv_fusionMitrailleuse_recoil_material.png
,,,,,
kyeltziv_bakot,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_bakot_surface.png
kyeltziv_bellis_canister,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_bellis_canister_surface.png
kyeltziv_bellis,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_bellis_surface.png
kyeltziv_drumfire_avtomat_missile,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_drumfire_avtomat_missile_surface.png
kyeltziv_garaj,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_garaj_surface.png
kyeltziv_halke,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_halke_surface.png
kyeltziv_mauste_xlrm,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_mauste_xlrm_surface.png
kyeltziv_mauste_xlrm_sub,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_mauste_xlrm_sub_surface.png
kyeltziv_mine,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_mine_surface.png
kyeltziv_perennis,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_perennis_surface.png
kyeltziv_shockDriverShell,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_shockDriverShell_surface.png
kyeltziv_thap_f,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_thap_f_surface.png
kyeltziv_thap,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_thap_surface.png
kyeltziv_trocar_latched,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_trocar_latched_surface.png
kyeltziv_trocar_limpet,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_trocar_limpet_surface.png
kyeltziv_vedha_b,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_vedha_b_surface.png
kyeltziv_vedha,missile,,,surface,graphics/maps/surface/missiles/kyeltziv_vedha_surface.png
shell_packet,missile,,,surface,graphics/maps/surface/missiles/shell_packet_surface.png
,,,,,
kyeltziv_asteryx,ship,,,surface,graphics/maps/surface/ships/kyeltziv_asteryx_surface.png
kyeltziv_bel_drone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_bel_drone_surface.png
kyeltziv_bystro,ship,,,surface,graphics/maps/surface/ships/kyeltziv_bystro_surface.png
kyeltziv_cirsium_sym,ship,,,surface,graphics/maps/surface/ships/kyeltziv_cirsium_sym_surface.png
kyeltziv_culv_drone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_culv_drone_surface.png
kyeltziv_cynara,ship,,,surface,graphics/maps/surface/ships/kyeltziv_cynara_surface.png
kyeltziv_dazhbog_ex,ship,,,surface,graphics/maps/surface/ships/kyeltziv_dazhbog_ex_surface.png
kyeltziv_dazhbog,ship,,,surface,graphics/maps/surface/ships/kyeltziv_dazhbog_surface.png
kyeltziv_dazhbog_sym,ship,,,surface,graphics/maps/surface/ships/kyeltziv_dazhbog_sym_surface.png
kyeltziv_dobrynya,ship,,,surface,graphics/maps/surface/ships/kyeltziv_dobrynya_surface.png
kyeltziv_dombeya,ship,,,surface,graphics/maps/surface/ships/kyeltziv_dombeya_surface.png
kyeltziv_heavyPiperDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_heavyPiperDrone_surface.png
kyeltziv_heavySpotterDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_heavySpotterDrone_surface.png
kyeltziv_heavyTargetingDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_heavyTargetingDrone_surface.png
kyeltziv_helianthus,ship,,,surface,graphics/maps/surface/ships/kyeltziv_helianthus_surface.png
kyeltziv_hSymDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_hSymDrone_surface.png
kyeltziv_hvy_pd_drone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_hvy_pd_drone_surface.png
kyeltziv_ilex,ship,,,surface,graphics/maps/surface/ships/kyeltziv_ilex_surface.png
kyeltziv_ilkut,ship,,,surface,graphics/maps/surface/ships/kyeltziv_ilkut_surface.png
kyeltziv_ilya_ex,ship,,,surface,graphics/maps/surface/ships/kyeltziv_ilya_ex_surface.png
kyeltziv_ilya,ship,,,surface,graphics/maps/surface/ships/kyeltziv_ilya_surface.png
kyeltziv_ilya_sym,ship,,,surface,graphics/maps/surface/ships/kyeltziv_ilya_sym_surface.png
kyeltziv_katsoja,ship,,,surface,graphics/maps/surface/ships/kyeltziv_katsoja_surface.png
kyeltziv_khoronit,ship,,,surface,graphics/maps/surface/ships/kyeltziv_khoronit_surface.png
kyeltziv_kiilto,ship,,,surface,graphics/maps/surface/ships/kyeltziv_kiilto_surface.png
kyeltziv_kiusa,ship,,,surface,graphics/maps/surface/ships/kyeltziv_kiusa_surface.png
kyeltziv_kohta,ship,,,surface,graphics/maps/surface/ships/kyeltziv_kohta_surface.png
kyeltziv_kutittaa,ship,,,surface,graphics/maps/surface/ships/kyeltziv_kutittaa_surface.png
kyeltziv_laite,ship,,,surface,graphics/maps/surface/ships/kyeltziv_laite_surface.png
kyeltziv_lakeija,ship,,,surface,graphics/maps/surface/ships/kyeltziv_lakeija_surface.png
kyeltziv_loinen,ship,,,surface,graphics/maps/surface/ships/kyeltziv_loinen_surface.png
kyeltziv_lycaenid,ship,,,surface,graphics/maps/surface/ships/kyeltziv_lycaenid_surface.png
kyeltziv_narva,ship,,,surface,graphics/maps/surface/ships/kyeltziv_narva_surface.png
kyeltziv_navDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_navDrone_surface.png
kyeltziv_ophrys,ship,,,surface,graphics/maps/surface/ships/kyeltziv_ophrys_surface.png
kyeltziv_otkryt_ex,ship,,,surface,graphics/maps/surface/ships/kyeltziv_otkryt_ex_surface.png
kyeltziv_otkryt,ship,,,surface,graphics/maps/surface/ships/kyeltziv_otkryt_surface.png
kyeltziv_paimen,ship,,,surface,graphics/maps/surface/ships/kyeltziv_paimen_surface.png
kyeltziv_paistaa,ship,,,surface,graphics/maps/surface/ships/kyeltziv_paistaa_surface.png
kyeltziv_pd_drone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_pd_drone_surface.png
kyeltziv_peikko,ship,,,surface,graphics/maps/surface/ships/kyeltziv_peikko_surface.png
kyeltziv_peikko_sym,ship,,,surface,graphics/maps/surface/ships/kyeltziv_peikko_sym_surface.png
kyeltziv_pereskia,ship,,,surface,graphics/maps/surface/ships/kyeltziv_pereskia_surface.png
kyeltziv_perun_ex,ship,,,surface,graphics/maps/surface/ships/kyeltziv_perun_ex_surface.png
kyeltziv_perun,ship,,,surface,graphics/maps/surface/ships/kyeltziv_perun_surface.png
kyeltziv_perun_p,ship,,,surface,graphics/maps/surface/ships/kyeltziv_perun_p_surface.png
kyeltziv_phaeton,ship,,,surface,graphics/maps/surface/ships/kyeltziv_phaeton_surface.png
kyeltziv_piperDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_piperDrone_surface.png
kyeltziv_platform_assault,ship,,,surface,graphics/maps/surface/ships/kyeltziv_platform_assault_surface.png
kyeltziv_platform_base,ship,,,surface,graphics/maps/surface/ships/kyeltziv_platform_base_surface.png
kyeltziv_platform_siege,ship,,,surface,graphics/maps/surface/ships/kyeltziv_platform_siege_surface.png
kyeltziv_platform_support,ship,,,surface,graphics/maps/surface/ships/kyeltziv_platform_support_surface.png
kyeltziv_podenka_ex,ship,,,surface,graphics/maps/surface/ships/kyeltziv_podenka_ex_surface.png
kyeltziv_podenka,ship,,,surface,graphics/maps/surface/ships/kyeltziv_podenka_surface.png
kyeltziv_podenka_sym,ship,,,surface,graphics/maps/surface/ships/kyeltziv_podenka_sym_surface.png
kyeltziv_prinos,ship,,,surface,graphics/maps/surface/ships/kyeltziv_prinos_surface.png
kyeltziv_prochnyi,ship,,,surface,graphics/maps/surface/ships/kyeltziv_prochnyi_surface.png
kyeltziv_pyralid,ship,,,surface,graphics/maps/surface/ships/kyeltziv_pyralid_surface.png
kyeltziv_raataja,ship,,,surface,graphics/maps/surface/ships/kyeltziv_raataja_surface.png
kyeltziv_railDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_railDrone_surface.png
kyeltziv_ruslan,ship,,,surface,graphics/maps/surface/ships/kyeltziv_ruslan_surface.png
kyeltziv_ruslan_p,ship,,,surface,graphics/maps/surface/ships/kyeltziv_ruslan_p_surface.png
kyeltziv_ruslan_sym,ship,,,surface,graphics/maps/surface/ships/kyeltziv_ruslan_sym_surface.png
kyeltziv_salpa,ship,,,surface,graphics/maps/surface/ships/kyeltziv_salpa_surface.png
kyeltziv_salvage_pod,ship,,,surface,graphics/maps/surface/ships/kyeltziv_salvage_pod_surface.png
kyeltziv_sokea,ship,,,surface,graphics/maps/surface/ships/kyeltziv_sokea_surface.png
kyeltziv_solanum,ship,,,surface,graphics/maps/surface/ships/kyeltziv_solanum_surface.png
kyeltziv_sorkkia,ship,,,surface,graphics/maps/surface/ships/kyeltziv_sorkkia_surface.png
kyeltziv_spotterDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_spotterDrone_surface.png
kyeltziv_stachys,ship,,,surface,graphics/maps/surface/ships/kyeltziv_stachys_surface.png
kyeltziv_stationSpotterDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_stationSpotterDrone_surface.png
kyeltziv_stationTargetingDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_stationTargetingDrone_surface.png
kyeltziv_station_armour_large2,ship,,,surface,graphics/maps/surface/ships/kyeltziv_station_armour_large2_surface.png
kyeltziv_station_armour_large,ship,,,surface,graphics/maps/surface/ships/kyeltziv_station_armour_large_surface.png
kyeltziv_station_armour_small,ship,,,surface,graphics/maps/surface/ships/kyeltziv_station_armour_small_surface.png
kyeltziv_station_blocker,ship,,,surface,graphics/maps/surface/ships/kyeltziv_station_blocker_surface.png
kyeltziv_station_module_end,ship,,,surface,graphics/maps/surface/ships/kyeltziv_station_module_end_surface.png
kyeltziv_station_module_main,ship,,,surface,graphics/maps/surface/ships/kyeltziv_station_module_main_surface.png
kyeltziv_station_under_core,ship,,,surface,graphics/maps/surface/ships/kyeltziv_station_under_core_surface.png
kyeltziv_station_under_tip,ship,,,surface,graphics/maps/surface/ships/kyeltziv_station_under_tip_surface.png
kyeltziv_strekoza,ship,,,surface,graphics/maps/surface/ships/kyeltziv_strekoza_surface.png
kyeltziv_suojus,ship,,,surface,graphics/maps/surface/ships/kyeltziv_suojus_surface.png
kyeltziv_symDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_symDrone_surface.png
kyeltziv_targetingDrone,ship,,,surface,graphics/maps/surface/ships/kyeltziv_targetingDrone_surface.png
kyeltziv_tarsus,ship,,,surface,graphics/maps/surface/ships/kyeltziv_tarsus_surface.png
kyeltziv_tuike,ship,,,surface,graphics/maps/surface/ships/kyeltziv_tuike_surface.png
kyeltziv_vahlia,ship,,,surface,graphics/maps/surface/ships/kyeltziv_vahlia_surface.png
kyeltziv_valkyrie,ship,,,surface,graphics/maps/surface/ships/kyeltziv_valkyrie_surface.png
kyeltziv_vartija,ship,,,surface,graphics/maps/surface/ships/kyeltziv_vartija_surface.png
kyeltziv_vartio,ship,,,surface,graphics/maps/surface/ships/kyeltziv_vartio_surface.png
kyeltziv_vassily,ship,,,surface,graphics/maps/surface/ships/kyeltziv_vassily_surface.png
kyeltziv_vassily_p,ship,,,surface,graphics/maps/surface/ships/kyeltziv_vassily_p_surface.png
kyeltziv_wolffia,ship,,,surface,graphics/maps/surface/ships/kyeltziv_wolffia_surface.png
kyeltziv_xiezhi,ship,,,surface,graphics/maps/surface/ships/kyeltziv_xiezhi_surface.png
kyeltziv_xinzang_ex,ship,,,surface,graphics/maps/surface/ships/kyeltziv_xinzang_ex_surface.png
kyeltziv_xinzang,ship,,,surface,graphics/maps/surface/ships/kyeltziv_xinzang_surface.png
kyeltziv_yinglong_ex,ship,,,surface,graphics/maps/surface/ships/kyeltziv_yinglong_ex_surface.png
kyeltziv_yinglong,ship,,,surface,graphics/maps/surface/ships/kyeltziv_yinglong_surface.png
kyeltziv_zlatko,ship,,,surface,graphics/maps/surface/ships/kyeltziv_zlatko_surface.png
kyeltziv_zlatko_p,ship,,,surface,graphics/maps/surface/ships/kyeltziv_zlatko_p_surface.png
kyeltziv_znatok,ship,,,surface,graphics/maps/surface/ships/kyeltziv_znatok_surface.png
,,,,,
kyeltziv_bakot,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_bakot_hardpoint_surface.png
kyeltziv_bakot,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_bakot_turret_surface.png
kyeltziv_bakot_pod,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_bakot_pod_hardpoint_surface.png
kyeltziv_bakot_pod,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_bakot_pod_turret_surface.png
kyeltziv_bellisPod,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_bellisPod_hardpoint_surface.png
kyeltziv_bellisPod,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_bellisPod_turret_surface.png
kyeltziv_bistoury,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_bistoury_base_surface.png
kyeltziv_bistoury,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_bistoury_base_surface.png
kyeltziv_cranequin,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_cranequin_hardpoint_base_surface.png
kyeltziv_cranequin,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_cranequin_hardpoint_recoil_surface.png
kyeltziv_cranequin,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_cranequin_turret_base_surface.png
kyeltziv_cranequin,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_cranequin_turret_recoil_surface.png
kyeltziv_cutting_laser,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_cutting_hardpoint_base_surface.png
kyeltziv_cutting_laser,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_cutting_turret_base_surface.png
kyeltziv_heavy_discharger,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_discharger_h_hardpoint_base_surface.png
kyeltziv_heavy_discharger,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_discharger_h_turret_base_surface.png
kyeltziv_light_discharger,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_discharger_l_hardpoint_base_surface.png
kyeltziv_light_discharger,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_discharger_l_turret_base_surface.png
kyeltziv_avtomat_drumfire,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_drumfire_avtomat_hardpoint_surface.png
kyeltziv_avtomat_drumfire,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_drumfire_avtomat_turret_surface.png
kyeltziv_esp_beam,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_esp_beam_hardpoint_base_surface.png
kyeltziv_esp_beam,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_esp_beam_turret_base_surface.png
kyeltziv_esp_beam_light,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_esp_beam_hardpoint_base_surface.png
kyeltziv_esp_beam_light,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_esp_beam_turret_base_surface.png
kyeltziv_buster,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_hardpoint_base_surface.png
kyeltziv_buster,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_hardpoint_recoil_surface.png
kyeltziv_buster,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_turret_base_surface.png
kyeltziv_buster,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_turret_recoil_surface.png
kyeltziv_buster_compact,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_hardpoint_base_surface.png
kyeltziv_buster_compact,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_hardpoint_recoil_surface.png
kyeltziv_buster_compact,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_turret_base_surface.png
kyeltziv_buster_compact,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_turret_recoil_surface.png
kyeltziv_buster_light,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_hardpoint_base_surface.png
kyeltziv_buster_light,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_hardpoint_recoil_surface.png
kyeltziv_buster_light,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_turret_base_surface.png
kyeltziv_buster_light,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_fusionBuster_turret_recoil_surface.png
kyeltziv_fusionHoufnice,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_fusion_houfnice_hardpoint_base_surface.png
kyeltziv_fusionHoufnice,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_fusion_houfnice_hardpoint_recoil_surface.png
kyeltziv_fusionHoufnice,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_fusion_houfnice_turret_base_surface.png
kyeltziv_fusionHoufnice,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_fusion_houfnice_turret_recoil_surface.png
kyeltziv_fusionHoufnice_plat,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_fusion_houfnice_hardpoint_base_surface.png
kyeltziv_fusionHoufnice_plat,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_fusion_houfnice_hardpoint_recoil_surface.png
kyeltziv_fusionHoufnice_plat,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_fusion_houfnice_turret_base_surface.png
kyeltziv_fusionHoufnice_plat,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_fusion_houfnice_turret_recoil_surface.png
kyeltziv_galv_bombard,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_galvanicBombard_hardpoint_base_surface.png
kyeltziv_galv_bombard,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_galvanicBombard_hardpoint_recoil_surface.png
kyeltziv_galv_bombard,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_galvanicBombard_turret_base_surface.png
kyeltziv_galv_bombard,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_galvanicBombard_turret_recoil_surface.png
kyeltziv_galv_hwz,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_galvanicHowitzer_hardpoint_base_surface.png
kyeltziv_galv_hwz,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_galvanicHowitzer_hardpoint_recoil_surface.png
kyeltziv_galv_hwz,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_galvanicHowitzer_turret_base_surface.png
kyeltziv_galv_hwz,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_galvanicHowitzer_turret_recoil_surface.png
kyeltziv_galv_mortar,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_galvanic_mortar_base_surface.png
kyeltziv_galv_mortar,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_galvanic_mortar_recoil_surface.png
kyeltziv_garaj,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_garaj_hardpoint_surface.png
kyeltziv_garaj,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_garaj_turret_surface.png
kyeltziv_graviton_sweeper,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_graviton_hardpoint_base_surface.png
kyeltziv_graviton_sweeper,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_graviton_turret_base_surface.png
kyeltziv_graviton_sweeper_single,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_graviton_single_base_surface.png
kyeltziv_graviton_sweeper_single,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_graviton_single_base_surface.png
kyeltziv_halke_array,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_halke_array_hardpoint_surface.png
kyeltziv_halke_array,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_halke_array_turret_surface.png
kyeltziv_halke,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_halke_hardpoint_surface.png
kyeltziv_halke,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_halke_turret_surface.png
kyeltziv_halke_pod,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_halke_pod_hardpoint_surface.png
kyeltziv_halke_pod,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_halke_pod_turret_surface.png
kyeltziv_heavy_killCloud,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_heavyKillCloud_hardpoint_base_surface.png
kyeltziv_heavy_killCloud,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_heavyKillCloud_hardpoint_recoil_surface.png
kyeltziv_heavy_killCloud,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_heavyKillCloud_turret_base_surface.png
kyeltziv_heavy_killCloud,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_heavyKillCloud_turret_recoil_surface.png
kyeltziv_ionRepeater,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_ionRepeater_base_surface.png
kyeltziv_ionRepeater,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_ionRepeater_base_surface.png
kyeltziv_light_shock_driver,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriver_base_surface.png
kyeltziv_light_shock_driver,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriver_recoil_surface.png
kyeltziv_light_shock_driver,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_kiilto_shockDriver_base_surface.png
kyeltziv_light_shock_driver,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_kiilto_shockDriver_recoil_surface.png
kyeltziv_light_shock_driver_sym_l,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriver_base_surface.png
kyeltziv_light_shock_driver_sym_l,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriver_recoil_surface.png
kyeltziv_light_shock_driver_sym_l,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_kiilto_shockDriver_base_surface.png
kyeltziv_light_shock_driver_sym_l,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_kiilto_shockDriver_recoil_surface.png
kyeltziv_light_shock_driver_sym_r,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriver_base_surface.png
kyeltziv_light_shock_driver_sym_r,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriver_recoil_surface.png
kyeltziv_light_shock_driver_sym_r,hardpoint,,,surface,graphics/maps/surface/ships/kyeltziv_ruslan_sym_shockDriver_base_surface.png
kyeltziv_light_shock_driver_sym_r,hardpointbarrel,,,surface,graphics/maps/surface/ships/kyeltziv_ruslan_sym_shockDriver_recoil_surface.png
kyeltziv_pieni,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_kohta_turret_base_surface.png
kyeltziv_pieni,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_kohta_turret_base_surface.png
kyeltziv_galv_arquebus,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_lightGalvanicHowitzer_hardpoint_base_surface.png
kyeltziv_galv_arquebus,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightGalvanicHowitzer_hardpoint_recoil_surface.png
kyeltziv_galv_arquebus,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_lightGalvanicHowitzer_turret_base_surface.png
