id,trigger,conditions,script,text,options,notes
zgr_askAboutInfectedAIGiveIXMadSel,DialogOptionSelected,"$option == zgr_askAboutInfectedAIGive
PlayerHasCargo asm_relic_delta
PlayerHasCargo asm_relic_gamma
PlayerHasCargo asm_relic_beta
$global.ix_battlegroup_is_active","$global.circumfix_threat_question_resolved = true
$global.circumfix_threat_AI_resolved = true
$global.circumfix_threat_gave_tech_tt = true
RemoveCommodity asm_relic_delta 1
RemoveCommodity asm_relic_gamma 1
RemoveCommodity asm_relic_beta 1
AddCredits 500000
AdjustRepActivePerson 5","You enter a command to package the cores for secure delivery. 

""Thank you, captain,"" Glamor-Rotanev says, not sounding particularly thankful. ""My presence is needed to analyze these samples in detail.""

Your screen flickers, and her face is replaced by a spinning Tri-Tachyon logo. Beneath it is a notification of a large credit transfer to your personal account.",zgr_askAboutInfectedAIAngeredIX:Continue,
zgr_askAboutInfectedAIAngeredIXSel,DialogOptionSelected,$option == zgr_askAboutInfectedAIAngeredIX,HideVisual,"As you watch the logo spin, an incoming call from your ship's engineering department lights up on your console.

You tap to accept. Nothing happens. 

You try again. Still nothing.",zgr_askAboutInfectedAIAngeredIX1:Call engineering,
zgr_askAboutInfectedAIAngeredIX1Sel,DialogOptionSelected,$option == zgr_askAboutInfectedAIAngeredIX1,,"Your chief engineer appears on screen with an expectant look.

""Yes, captain? What can I do for you.""

The expression you see makes it abundantly clear nobody from engineering tried to call you.","zgr_askAboutInfectedAIAngeredIX2:""Never mind. Just had a comms glitch. As you were.""",
zgr_askAboutInfectedAIAngeredIX2Sel,DialogOptionSelected,$option == zgr_askAboutInfectedAIAngeredIX2,ShowImageVisual ix_warning_illus,"You run a full diagnostic of your console, but find no cause for the strange comms glitch. A moment later, your ship detects a hyperwave transmission announcing the IX Battlegroup has just placed an active bounty on your head. It seems that your recent dealings with the Tri-Tachyon Corporation has been noted, and deemed to be against the interests of the Fleet.",zgr_askAboutInfectedAIAngeredIX3:Continue,
zgr_askAboutInfectedAIAngeredIX2CommIXSel,DialogOptionSelected,"$option == zgr_askAboutInfectedAIAngeredIX2
$player.fcm_faction == ix_battlegroup","ShowImageVisual ix_warning_illus
Commission resign","You run a full diagnostic of your console, but find no cause for the strange comms glitch. A moment later, your ship detects a hyperwave transmission announcing the IX Battlegroup has just placed an active bounty on your head. It seems that your recent dealings with the Tri-Tachyon Corporation has been noted, and deemed to be against the interests of the Fleet.

Your commission with the IX Battlegroup has also been unceremoniously rescinded.",zgr_askAboutInfectedAIAngeredIX3:Continue,
zgr_askAboutInfectedAIAngeredIX2CommTWSel,DialogOptionSelected,"$option == zgr_askAboutInfectedAIAngeredIX2
$player.fcm_faction == ix_trinity","ShowImageVisual ix_warning_illus
Commission resign","You run a full diagnostic of your console, but find no cause for the strange comms glitch. A moment later, your ship detects a hyperwave transmission announcing the IX Battlegroup has just placed an active bounty on your head. It seems that your recent dealings with the Tri-Tachyon Corporation has been noted, and deemed to be against the interests of the Fleet.

Your commission with the Trinity Worlds has also been unceremoniously rescinded.",zgr_askAboutInfectedAIAngeredIX3:Continue,
zgr_askAboutInfectedAIAngeredIX3Sel,DialogOptionSelected,$option == zgr_askAboutInfectedAIAngeredIX3,"AdjustRep ix_battlegroup -200
AdjustRep ix_trinity -200
$global.ix_hates_player_forever = true","For the crime of distributing rogue AI technology, any hope of finding common ground with the IX Battlegroup has just been permanently dashed. But life carries on, and you have good company among the many, many enemies of the Fleet.

You never do manage track down the strange comms glitch.",cutCommLink:Done,
,,,,,,
# Install antimatter stabilizer for fuel industry,,,,,,
colony_improveFuelProd,PopulateOptions,"$isPerson
$postId == portmaster
$market.isPlayerOwned
$market.ind:ix_fuel_production == false
PlayerHasCargo ix_antimatter_stabilizer",,,colony_useIXStabilizer:Install the Antimatter Stabilizer,
colony_useIXStabilizerSel,DialogOptionSelected,"$option == colony_useIXStabilizer
$market.ind:fuelprod == true",,"""Nice find,"" says $PersonRank $personLastName, looking over the specs of the device. ""The Domain used to have these all over the place to improve starbase reactor efficiency, but you hardly see them anymore these days. I think we can hook it up to the fuel production facility with a bit of work. It should be ready by the next time your fleet returns to port. Shall I inform the work crews to get started?"" ","colony_useIXStabilizerYes:""Yes, start work immediately.""
colony_useIXStabilizerNo:""Not yet.""",
colony_useIXStabilizerNoFuelprodSel,DialogOptionSelected,"$option == colony_useIXStabilizer
$market.ind:fuelprod == false",,"""Nice find,"" says $PersonRank $personLastName, looking over the specs of the device. ""The Domain used to have these all over the place to improve starbase reactor efficiency, but you hardly see them anymore these days. If we had a fuel production facility, we could repurposed it to speed up antimatter output to an impressive degree, but right now there's not much use for it.""

$personLastName files away the information with a flick of $hisOrHer hand. ""Still, it makes for a nice trophy, was there anything else?""",defaultLeave:Done,
colony_useIXStabilizerYesSel,DialogOptionSelected,$option == colony_useIXStabilizerYes,"AddRemoveAnyItem RESOURCES ix_antimatter_stabilizer -1
$global.colony_upgradeFuelProd = true","The stabilizer is moved to the fuel production facility and installed over the course of the day. Your portmaster keeps you apprised of the progress, and is happy to report that aside from needing to run a few final tests, the work is almost finished. Everything should be up and running by the next time you return to port.",defaultLeave:Done,
colony_useIXStabilizerNoSel,DialogOptionSelected,$option == colony_useIXStabilizerNo,,"""Of course,"" $personLastName nods. ""Was there anything else?""",defaultLeave:Done,
,,,,,,
# Sell antimater stabilizer to non-luddics,,,,,,
colony_sellStabilizerGeneric,PopulateOptions,"$isPerson
$postId == portmaster
$personFaction.id != ix_battlegroup
$personFaction.id != ix_trinity
$personFaction.id != luddic_church
$personFaction.id != luddic_path
!$market.isPlayerOwned
PlayerHasCargo ix_antimatter_stabilizer",,,colony_handInStabilizer:Offer Antimatter Stabilizer technology,
colony_handInStabilizerSel,DialogOptionSelected,$option == colony_handInStabilizer,,"The $PersonPost examines a stabilizer deep scan with great interest.

""Fascinating,"" $heOrShe says. ""I'm will to offer you a finder's fee of 50,000 credits in exchange for each sample of this technology you bring us. Do we have a deal?""","colony_handInStabilizerGive1:Transfer 1 Stabilizer
colony_handInStabilizerGive2:Transfer 2 Stabilizers
colony_handInStabilizerGive5:Transfer 5 Stabilizers
cutCommLink:Done",
colony_handInStabilizerGive5HasEnoughSel,DialogOptionSelected,"$option == colony_handInStabilizerGive5
PlayerHasCargo ix_antimatter_stabilizer 5","AddCommodity credits 250000
AdjustRep $personFaction.id 25
AdjustRepActivePerson 25
AddRemoveAnyItem RESOURCES ix_antimatter_stabilizer -5",,,
colony_handInStabilizerGive5NotEnoughSel,DialogOptionSelected,"$option == colony_handInStabilizerGive5
!PlayerHasCargo ix_antimatter_stabilizer 5",SetEnabled colony_handInStabilizerGive5 false,You do not have enough Antimatter Stabilizers,,
colony_handInStabilizerGive2HasEnoughSel,DialogOptionSelected,"$option == colony_handInStabilizerGive2
PlayerHasCargo ix_antimatter_stabilizer 2","AddCommodity credits 100000
AdjustRep $personFaction.id 10
AdjustRepActivePerson 10
AddRemoveAnyItem RESOURCES ix_antimatter_stabilizer -2",,,
colony_handInStabilizerGive2NotEnoughSel,DialogOptionSelected,"$option == colony_handInStabilizerGive2
!PlayerHasCargo ix_antimatter_stabilizer 2","SetEnabled colony_handInStabilizerGive5 false
SetEnabled colony_handInStabilizerGive2 false",You do not have enough Antimatter Stabilizers,,
colony_handInStabilizerGive1HasEnoughSel,DialogOptionSelected,"$option == colony_handInStabilizerGive1
PlayerHasCargo ix_antimatter_stabilizer 1","AddCommodity credits 50000
AdjustRep $personFaction.id 5
AdjustRepActivePerson 5
AddRemoveAnyItem RESOURCES ix_antimatter_stabilizer -1",,,
colony_handInStabilizerGive1NotEnoughSel,DialogOptionSelected,"$option == colony_handInStabilizerGive1
!PlayerHasCargo ix_antimatter_stabilizer",,You have no more Antimatter Stabilizers,cutCommLink:Done,
,,,,,,
# Give antimater stabilizer to luddics,,,,,,
colony_titheStabilizerLudd,PopulateOptions,"$isPerson
$personFaction.id == luddic_church
!$market.isPlayerOwned
PlayerHasCargo ix_antimatter_stabilizer",,,colony_titheStabilizer:Tithe Antimatter Stabilizer technology,
colony_titheStabilizerPath,PopulateOptions,"$isPerson
$personFaction.id == luddic_path
!$market.isPlayerOwned
PlayerHasCargo ix_antimatter_stabilizer",,,colony_titheStabilizer:Tithe Antimatter Stabilizer technology,
colony_titheStabilizerKnights,PopulateOptions,"$isPerson
$personFaction.id == knights_of_selkie
!$market.isPlayerOwned
PlayerHasCargo ix_antimatter_stabilizer",,,colony_titheStabilizer:Tithe Antimatter Stabilizer technology,
colony_titheStabilizerSel,DialogOptionSelected,$option == colony_titheStabilizer,,"The $PersonPost examines a stabilizer deep scan with great alarm.

""Such dangerous abomination should not be allowed to exist,"" $heOrShe says. ""Bring us any of these you may find, and we shall gladly purify and unmake them. Praise be to Ludd.""","colony_titheStabilizerGive1:Tithe 1 Stabilizer
colony_titheStabilizerGive2:Tithe 2 Stabilizers
colony_titheStabilizerGive5:Tithe 5 Stabilizers
cutCommLink:Done",
colony_titheStabilizerGive5HasEnoughSel,DialogOptionSelected,"$option == colony_titheStabilizerGive5
PlayerHasCargo ix_antimatter_stabilizer 5","AdjustRep $personFaction.id 50
AdjustRepActivePerson 50
AddRemoveAnyItem RESOURCES ix_antimatter_stabilizer -5",,,
colony_titheStabilizerGive5NotEnoughSel,DialogOptionSelected,"$option == colony_titheStabilizerGive5
!PlayerHasCargo ix_antimatter_stabilizer 5",SetEnabled colony_titheStabilizerGive5 false,You do not have enough Antimatter Stabilizers,,
colony_titheStabilizerGive2HasEnoughSel,DialogOptionSelected,"$option == colony_titheStabilizerGive2
PlayerHasCargo ix_antimatter_stabilizer 2","AdjustRep $personFaction.id 20
AdjustRepActivePerson 20
AddRemoveAnyItem RESOURCES ix_antimatter_stabilizer -2",,,
colony_titheStabilizerGive2NotEnoughSel,DialogOptionSelected,"$option == colony_titheStabilizerGive2
!PlayerHasCargo ix_antimatter_stabilizer 2","SetEnabled colony_titheStabilizerGive5 false
SetEnabled colony_titheStabilizerGive2 false",You do not have enough Antimatter Stabilizers,,
colony_titheStabilizerGive1HasEnoughSel,DialogOptionSelected,"$option == colony_titheStabilizerGive1
PlayerHasCargo ix_antimatter_stabilizer 1","AdjustRep $personFaction.id 10
AdjustRepActivePerson 10
AddRemoveAnyItem RESOURCES ix_antimatter_stabilizer -1",,,
colony_titheStabilizerGive1NotEnoughSel,DialogOptionSelected,"$option == colony_titheStabilizerGive1
!PlayerHasCargo ix_antimatter_stabilizer",,You have no more Antimatter Stabilizers,cutCommLink:Done,
,,,,,,
# Ask for Panopticon Core,,,,,,
ix_askForPanopticonCore,PickGreeting,"$isPerson
$personFaction.id == ix_battlegroup
$postId == supplyOfficer
$market.id == ix_vertex_market
!$global.asked_ix_for_panop_instance",ShowPersonVisual,"""This is $personLastName,"" $heOrShe glances up from the datatpad in $hisOrHer hand. ""Can I help you?""","ix_askForPanopCore:""I would like to request a Panopticon Core for my fleet.""
ix_askForPanopInst:""Is there any chance I could obtain a Panopticon Instance?""
cutCommLink:Cut the comm link",
ix_askForPanopticonCoreAskedInstance,PickGreeting,"$isPerson
$personFaction.id == ix_battlegroup
$postId == supplyOfficer
$market.id == ix_vertex_market
$global.asked_ix_for_panop_instance",ShowPersonVisual,"""This is $personLastName,"" $heOrShe glances up from the datatpad in $hisOrHer hand. ""Can I help you?""","ix_askForPanopCore:""I would like to request a Panopticon Core for my fleet.""
cutCommLink:Cut the comm link",
ix_askForPanopticonCoreRepHostile,DialogOptionSelected,"$option == ix_askForPanopCore
$faction.relValue < 0",,"""Are you serious?"" $PersonRank $personLastName glares at you. I have no idea how you managed to sneak onto this station, but I'm sure security is already on their way.""

The screen goes dead before you can answer.",cutCommLink:Cut the comm link,
ix_askForPanopticonCoreRepLow,DialogOptionSelected,"$option == ix_askForPanopCore
$faction.relValue >= 0
$faction.relValue < 0.5",,"""Fleet Command seems to like you well enough,"" says $PersonRank $personLastName. ""But there are several captains ahead of you who are waiting to have their ships outfitted. I might be able to make an exception if you complete a few more missions for the Fleet. But in the meantime, you'll have to wait for a new core to be available through standard channels, just like everyone else.""",cutCommLink:Cut the comm link,
ix_askForPanopticonCoreRepGood,DialogOptionSelected,"$option == ix_askForPanopCore
$faction.relValue >= 0.5",,"$PersonRank $personLastName pulls up your record and gives it a quick scan. $HeOrShe nods in approval. ""Normally, you'd have to put in a standard requisition order, just like everyone else. But given your record of exemplary service to the Fleet, I could expedite matters on this occasion.""

$HeOrShe inputs a few quick commands, then gives you a pointed look. ""You know, the other captains won't be pleased when they hear about you jumping the queue like this. Your reputation is going to take a pretty big hit within the Fleet. Are you sure you want to go through with it?""","ix_askForPanopCoreConfirm:""Yes, get me the core. I can't afford to wait any longer.""
cutCommLink:""On second thought, forget we had this conversation"".",
ix_askForPanopCoreConfirmSel,DialogOptionSelected,"$option == ix_askForPanopCoreConfirm
$global.trinity_worlds_is_active","AdjustRep ix_battlegroup HOSTILE -30
AdjustRep ix_trinity HOSTILE -30
AddCommodity ix_panopticon_core 1","$personLastName nods. ""Very well. I need to make the arrangements personally, but the core should be delivered to you within the hour. Good day, captain. Don't say I didn't warn you.""

Soon after the call is ended, a shuttle from Vertex Station arrives to dock with your flagship and deliver the Panopticon Core. By then, news of your special requisition has already begun to filter through to the Fleet. As predicted, many of the other captains do not look favorably upon this example of blatant favoritism. You will have to work hard going forward to counter the damage to your reputation, and prove to the rest of the Fleet that you are worthy of such rare equipment.",cutCommLink:Cut the comm link,
ix_askForPanopCoreConfirmSelNoTrinity,DialogOptionSelected,"$option == ix_askForPanopCoreConfirm
!$global.trinity_worlds_is_active","AdjustRep ix_battlegroup HOSTILE -30
AddCommodity ix_panopticon_core 1","$personLastName nods. ""Very well. I need to make the arrangements personally, but the core should be delivered to you within the hour. Good day, captain. Don't say I didn't warn you.""

Soon after the call is ended, a shuttle from Vertex Station arrives to dock with your flagship and deliver the Panopticon Core. By then, news of your special requisition has already begun to filter through to the Fleet. As predicted, many of the other captains do not look favorably upon this example of blatant favoritism. You will have to work hard going forward to counter the damage to your reputation, and prove to the rest of the Fleet that you are worthy of such rare equipment.",cutCommLink:Cut the comm link,
ix_askForPanopticonInstRepHostile,DialogOptionSelected,"$option == ix_askForPanopInst
$faction.relValue < 0",,"""Are you serious?"" $PersonRank $personLastName glares at you. I have no idea how you managed to sneak onto this station, but I'm sure security is already on their way.""

The screen goes dead before you can answer.",cutCommLink:Cut the comm link,
ix_askForPanopticonInstRepGood,DialogOptionSelected,"$option == ix_askForPanopInst
$faction.relValue >= 0",$global.asked_ix_for_panop_instance = true,"""Not a chance,"" says $personLastName. ""If you ever perform an extraordinary service for Fleet Command, they might consider it. Otherwise the answer is no. Don't bother asking me again.""","ix_askForPanopCore:""Alright, what about a standard Panopticon Core?""
cutCommLink:Cut the comm link",
,,,,,,
# Already has AI Assisted Command,,,,,,
pk_diploIXOfferHasBgAlready,PopulateOptions,"$isPerson
!$player.turnedInPlanetkiller
PK_CMD rightPostToAcceptPK
$personFaction.id == ix_battlegroup
$global.can_build_embassy == true",,,"pk_diploIXHasBgAlready:""I propose normalizing relations between the Fleet and another major faction.""",#Only those who started with the background can already build the embassy without having turned in the weapon
pk_diploIXHasBgAlreadySel,DialogOptionSelected,$option == pk_diploIXHasBgAlready,,"$PersonRank $personLastName gives you a puzzled look.

""We already trained you in how to proceed, and gave you the means to carry out your mission. Now we're awaiting your report. Nothing else needs to be said.""

It's clear by $hisOrHer tone that $heOrShe is done with this conversation. You will need to build a Fleet Embassy and arrange matters with another faction, if you haven't done so already.",cutCommLink:Attend to other business,
,,,,,,
# Already has PK,,,,,,
pk_diploOfferIX,PopulateOptions,"$isPerson
!$player.turnedInPlanetkiller
PK_CMD rightPostToAcceptPK
$personFaction.id == ix_battlegroup
!$global.can_build_embassy
!$global.talked_about_embassy_pk",,,"pk_diploIX:""I propose normalizing relations between the Fleet and another major faction.""",
pk_diploIXSel,DialogOptionSelected,$option == pk_diploIX,,"""That's quite the proposal."" $PersonRank $personLastName gives the barest hint of a smile. ""And to be honest, you're not the first one to suggest it. I'll be upfront. Our mission is quite clear. We aim to dissolve all non-compliant polities in this volume of space and restore it to Domain rule. There is no 'negotiating' with the mission. If you've come as a formal representative offering unconditional surrender, we can talk. Otherwise, there's nothing more to discuss.""","pk_diploIX2:""Won't you at least listen to what I have to say?""
pk_diploIXnm:""Alright, never mind.""",
pk_diploIXHasBombAlreadySel,DialogOptionSelected,"$option == pk_diploIX
PlayerHasCargo planetkiller",,"""That's quite the proposal."" $PersonRank $personLastName gives the barest hint of a smile. ""And to be honest, you're not the first one to suggest it. I'll be upfront. Our mission is quite clear. We aim to dissolve all non-compliant polities in this volume of space and restore it to Domain rule. There is no 'negotiating' with the mission. If you've come as a formal representative offering unconditional surrender, we can talk. Otherwise, there's nothing more to discuss.""","pk_diploIX2HasBombAlready:""Did you know I have a planetkiller? At least hear my offer.""
pk_diploIXnm:""Alright, never mind.""",#Bringing up this topic with the IX will make TT Arroyo unhappy
pk_diploIXnmSel,DialogOptionSelected,$option == pk_diploIXnm,FireAll PopulateOptions,"""Very well,"" $personLastName nods. ""Let us move on.""",,
pk_diploIX2HasBombAlreadySel,DialogOptionSelected,$option == pk_diploIX2HasBombAlready,$cameToYouSecondWithPK = true,"""Well that's certainly one way to bring up the topic,"" $heOrShe says. ""Are you suggesting you'll gift it to us in the name of diplomacy?""","pk_diploIX3:""Exactly, call it a token of trust.""
pk_diploIXbackOut:""Not exactly.""",
pk_diploIXbackOutSel,DialogOptionSelected,$option == pk_diploIXbackOut,,"""I see,"" $heOrShe pauses. ""Well, I'm very busy. Contact me again when you've decided what to do with it.""

$PersonRank $personLastName unceremoniously ends the transmission, leaving your to contemplate the thunderbolt logo of the 9th Domain Battlegroup.",cutCommLink:Attend to other business,
pk_diploIX3Sel,DialogOptionSelected,$option == pk_diploIX3,"RemoveOption pk_diploOfferIX
RemoveOption pk_diploOfferPKMissingIX
RemoveOption pk_diploOfferPKFoundIX
RemoveOption pk_turnInIXpanopticon","$PersonRank $personLastName pauses for a moment, appearing genuinely surprised. ""Well, my day just got interesting. Pardon me. We'll speak again soon.""

After keeping you waiting for several minutes, $personLastName returns onscreen with a broad smile on $hisOrHer face. 

""Fleet Command greatly appreciate your gesture. I've been informed that an official representative will be arriving at your ship within the day to receive the PK device and discuss how we may proceed. You've done us a great service, captain. Thank you.""",pk_diploIXaccepted:Continue,
pk_diploIXacceptedSel,DialogOptionSelected,$option == pk_diploIXaccepted,,"Your ship receives a distinguished older gentleman just in time for dinner, no doubt a deliberate choice. His shuttle soon departs with the secured planetkiller.

Over a bottle of fine wine at the captain's table, he informs you on what the Fleet has planned. They recognize you as a pragmatic sort, and would not demand that you decide here and now which faction you would wish to seek a peace treaty with the 9th Domain Battlegroup.

Instead, you are given the plans for a grand diplomatic facility. Once it is constructed, the Fleet will begin negotiating with whichever faction that controls the colony. Relations are unlikely to improve immediately. But with effort, perhaps on your part as well, an accord, or even an alliance, may eventually be reached.",pk_diploIXaccepted2:Continue,
pk_diploIXaccepted2Sel,DialogOptionSelected,$option == pk_diploIXaccepted2,,"Keeping the embassy on one of your own colonies won't be enough to start negotiations with another faction, but should you maintain good relations with the Fleet, they will send ships to help defend your territory in turn.

Furthermore, you are given a very powerful, and no doubt very illegal, AI core. For all their talk of restoring the Domain, the Fleet makes no secret of using such dangerous advanced technology. Interfacing the core with the embassy or another specialized monitoring station will be of immense benefit to your colonies.",pk_diploIXaccepted3:Continue,
pk_diploIXaccepted3Sel,DialogOptionSelected,$option == pk_diploIXaccepted3,"AddTextSmall ""You can now construct a Fleet Embassy"" good
AddCommodity ix_panopticon_instance 1
AdjustRep ix_battlegroup 25
AdjustRepActivePerson 25
AddRemoveAnyItem SPECIAL planetkiller -1
$global.gavePKtoIX = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosOrder++
$receivedAPlanetkillerFromPlayer
$global.can_build_embassy = true","However, the diplomat warns that should the location of the embassy be invaded, the Fleet will disregard previous efforts and open negotiations with the conquerors. There is no place for weakness in their designs for the future. 

The diplomat will be staying aboard until he can take up residence at the embassy. For good or ill, you may have just permanently tilted the balance of power in the Sector.",cutCommLink:Attend to other business,
,,,,,,
# Doesn't have PK yet,,,,,,
pk_diploIX2Sel,DialogOptionSelected,$option == pk_diploIX2,$global.talked_about_embassy_pk = true,"""As I said, there's nothing more to...""

$personLastName pauses, distracted by an incoming message. $HeOrShe quickly scans $hisOrHer screen and frowns. 

""This is highly unusual, but Fleet Command just informed me that in exchange for a show of dedication and good faith, they will accept your proposal. Deliver an intact PK device to us, and we can proceed. It'll be up to you to find one. That's all I have to say for now.""","pk_diploIX2GoodBye:""Very well.""",
pk_diploIX2GoodByeSel,DialogOptionSelected,$option == pk_diploIX2GoodBye,FireAll PopulateOptions,"$HeOrShe nods. ""Was there anything else?""",cutCommLink:Attend to other business,
,,,,,,
# Still doesn't have PK yet,,,,,,
pk_diploOfferPKMissingIX,PopulateOptions,"$isPerson
!$player.turnedInPlanetkiller
PK_CMD rightPostToAcceptPK
$personFaction.id == ix_battlegroup
$global.talked_about_embassy_pk
!PlayerHasCargo planetkiller",,,"pk_diploIXReminderPKMissing:""I propose normalizing relations between the Fleet and another major faction.""",
pk_diploIXReminderPKMissingSel,DialogOptionSelected,$option == pk_diploIXReminderPKMissing,FireAll PopulateOptions,"""As previously discussed, negotiations cannot proceed until you deliver to us a PK device,"" $heOrShe says. ""Was there anything else?""",,
,,,,,,
# Found PK after talking about diplo,,,,,,
pk_diploOfferPKFoundIX,PopulateOptions,"$isPerson
!$player.turnedInPlanetkiller
PK_CMD rightPostToAcceptPK
$personFaction.id == ix_battlegroup
$global.talked_about_embassy_pk
PlayerHasCargo planetkiller",,,"pk_diploIXHandover:""I propose normalizing relations between the Fleet and another major faction.""",
pk_diploIXHandoverSel,DialogOptionSelected,$option == pk_diploIXHandover,,"""And are you willing to hand over the PK device?"" Asks $PersonRank $personLastName. ""We've already detected it in orbit.""","pk_diploIX3:""Yes.""
pk_diploIXbackOut:""Not yet.""",
,,,,,,
# Already gave PK for something else,,,,,,
pk_diploOfferFailedIX,PopulateOptions,"$isPerson
$player.turnedInPlanetkiller
PK_CMD rightPostToAcceptPK
$personFaction.id == ix_battlegroup
!$global.can_build_embassy
!$global.ended_embassy_attempt_pk",,,"pk_diploIXAlreadyGavePK:""I propose normalizing relations between the Fleet and another major faction.""",#Lost out on building embassy because pk was already handed over
pk_diploIXAlreadyGavePKSel,DialogOptionSelected,$option == pk_diploIXAlreadyGavePK,$global.ended_embassy_attempt_pk = true,"$PersonRank $personLastName sighs. ""It's rather too late for that. Fleet Command had been interested in exploring the option with you, but your surrender of the PK device has dampened their enthusiasm. There's nothing more to say on the matter.""",cutCommLink:Attend to other business,
,,,,,,
# Handing in the PK - Trinity Worlds,,,,,,
pk_giveToTW,PopulateOptions,"$isPerson
!$player.turnedInPlanetkiller
PlayerHasCargo planetkiller
PK_CMD rightPostToAcceptPK
$personFaction.id == ix_trinity",$cameToYouSecondWithPK = true,,"pk_turnInTW:""A planetkiller has come into my possession, and I think the Trinity Worlds should have it.""",#Bringing up this topic with the IX will make TT Arroyo unhappy
pk_turnInTWSel,DialogOptionSelected,$option == pk_turnInTW,,"$PersonRank $personLastName coughs nervously once $heOrShe realizes you're not joking.

""Ah, that is very generous of you,"" $heOrShe says. ""Unfortunately, our colony is not exactly swimming in money, so I can only authorize 250,000 credits in exchange for delivery of the weapon. Or was there something else you were after?""","pk_turnInTWmoney:""I'm happy to take the credits.""
pk_turnInTWadmin:""Your administrators are famous for their efficiency. Might I receive the same training?""
pk_turnInTWship:""I've noticed unusual ships patrolling Danu on occasion, I'm sure you know the ones.""
pk_turnInTWaurora:""I've heard rumors the Trinity Worlds have recently completed a prototype cruiser.""
pk_turnInTWnm:""Never mind, I've reconsidered.""",
pk_turnInTWnmSel,DialogOptionSelected,$option == pk_turnInTWnm,,"""That's just fine with me,"" $personLastName sighs in audible relief. ""Why don't we pretend this conversation never happened. Sorry to be abrupt, captain, but I'm being called away to a meeting. Good day.""

Before you can utter another word, $PersonRank $personLastName has already turned off $hisOrHer comm-link.",cutCommLink:Attend to other business,
pk_turnInTWmoneySel,DialogOptionSelected,$option == pk_turnInTWmoney,"AddCommodity credits 250000
AdjustRep ix_trinity 25
AdjustRepActivePerson 25
AddRemoveAnyItem SPECIAL planetkiller -1
$global.gavePKtoTW = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosMercenary++
$receivedAPlanetkillerFromPlayer","""Then take it with my thanks. I will make the arrangements."" 

$personLastName is efficient in $hisOrHer work. In just a few minutes, a shuttle has been dispatched, and your credits are already deposited. $HeOrShe leans back in $hisOrHer seat and smiles.

""You've done my people a great service today. From now on, you will always have friends among the Trinity Worlds. Good day, captain. I'll be busy with all the reports that just dropped into my lap, but I hope we can speak again soon.""",cutCommLink:Attend to other business,
pk_turnInTWshipSel,DialogOptionSelected,$option == pk_turnInTWship,,"$PersonRank $personLastName shakes $hisOrHer head. ""As much as I'd like to close this deal, I can't just start handing over classified technology. The fact that you knew about this at all is troubling. Perhaps we could...""

$personLastName suddenly turns, distracted. ""I'm sorry, captain. I need to take this."" Then $heOrShe is gone.",pk_turnInTWship2:Continue,
pk_turnInTWship2Sel,DialogOptionSelected,$option == pk_turnInTWship2,,"Left with no other options, you move on to other business. Unexpectedly, $PersonRank $personLastName reaches out to you again an hour later.

""I just received authorization,"" $heOrShe says, sounding breathless. ""I've never... anyway. Your ship will be arriving before the end of the day, and will be joined by a courier to retrieve the weapon. That is all. $personLastName out.""

After the line is abruptly cut for the second time in a day, your facial analysis software confirms your suspicions. $personLastName was terrified. But of what, you can only guess.",pk_turnInTWship3:Continue,
pk_turnInTWship3Sel,DialogOptionSelected,$option == pk_turnInTWship3,"AddTextSmall ""Received Radiant (TW) class converted battlecarrier"" good
SetTextHighlights ""Radiant (TW) class converted battlecarrier""
$player.receivedShipTW = true
AdjustRep ix_trinity 25
AdjustRepActivePerson 25
AdjustRep ix_comsec -10
AddRemoveAnyItem SPECIAL planetkiller -1
$global.gavePKtoTW = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosRuthless++
$receivedAPlanetkillerFromPlayer","As promised, a pristine drone battlecarrier soon arrives to join your fleet. The courier shuttle accompanying it quietly retrieves the planetkiller, likely to be stashed away in some hidden arsenal. No one would be crazy enough to use such a weapon when tensions are already running so high. At least that's what you tell yourself.",cutCommLink:Attend to other business,
pk_turnInTWauroraSel,DialogOptionSelected,$option == pk_turnInTWaurora,,"$PersonRank $personLastName shakes $hisOrHer head. ""As much as I'd like to close this deal, I can't just start handing over classified technology. The fact that you knew about this at all is troubling. Perhaps we could...""

$personLastName suddenly turns, distracted. ""I'm sorry, captain. I need to take this."" Then $heOrShe is gone.",pk_turnInTWaurora2:Continue,
pk_turnInTWaurora2Sel,DialogOptionSelected,$option == pk_turnInTWaurora2,,"Left with no other options, you move on to other business. Unexpectedly, $PersonRank $personLastName reaches out to you again an hour later.

""I just received authorization,"" $heOrShe says, sounding breathless. ""I've never... anyway. Your ship will be arriving before the end of the day, and will be joined by a courier to retrieve the weapon. That is all. $personLastName out.""

After the line is abruptly cut for the second time in a day, your facial analysis software confirms your suspicions. $personLastName was terrified. But of what, you can only guess.",pk_turnInTWaurora3:Continue,
